Year,Age 2,Age 3,Age 4,Age 5,Age 6,Age 7,Age 8,Age 9,Age 10,Total Amount,Total Weight,Total Spawn Amount,Total Spawn Weight,Caught Age 2,Caught Age 3,Caught Age 4,Caught Age 5,Caught Age 6,Caught Age 7,Caught Age 8,Caught Age 9,Total Caught
2014,5.85240171991604,5.53518603963508,10.1276889400573,12.2108469219023,4.36875703261591,0.350078984599021,0.0379398701260074,0.0117773686722936,0.0159131184368704,38.5105899959608,96.854935294103,27.8650574682158,73.0774870859827,0,0,0,0,0,0,0,0,0
2015,10.0239618304789,4.79154126746174,4.53182703465716,8.29185039283268,9.99739589608899,3.57683573532835,0.286620430697532,0.0310625384399469,0.00964249392234394,41.5407376199076,115.234814267826,28.2146397487664,95.4539117196172,0,0,0,0,0,0,0,0,0
2016,17.9348403314711,8.20692581829293,3.92298219031317,3.71034616090401,6.78879291653386,8.18517547082366,2.92846541522162,0.234664961072526,0.0254318554894515,51.9376251201224,138.860884757759,29.1147254414421,109.435594283742,0,0,0,0,0,0,0,0,0
2017,21.8577224379517,14.6838053309187,6.7192625556661,3.21186616298662,3.03777450649694,5.55819353704424,6.70145487730288,2.39762469476722,0.192127420299924,64.3598315234343,169.816553852278,33.8163539088901,127.807780340432,0,0,0,0,0,0,0,0,0
2018,21.9164830800879,17.8955895521937,12.0220829966336,5.50126689232919,2.62965360240772,2.48711940938534,4.5506639803374,5.4866871984123,1.96300907194513,74.4525557837322,205.840251170129,41.1838613282208,154.152043050475,0,0,0,0,0,0,0,0,0
2019,16.6536489346187,17.9436986969812,14.651669510842,9.84284906539981,4.50405638563965,2.1529782742335,2.03628114704092,3.72576854762649,4.49211954185943,76.0030701042417,223.048655326252,47.447237918964,173.010961834152,0,0,0,0,0,0,0,0,0
2020,5.50965495117175,13.6348545337367,14.6910579471838,11.9957724124614,8.0586432277477,3.68760947652044,1.76270952382373,1.66716599699531,3.05040128879249,64.0578693584333,202.419474390182,48.7925755509564,166.703839730538,0,0,0,0,0,0,0,0,0
2021,1.80538758934556,4.51092394737268,11.163274720515,12.0280209366101,9.82130778100658,6.59785903864065,3.01915928376909,1.44318449589793,1.36496007222597,51.7540778653835,188.580954938857,45.4605733582486,168.210320769082,0,0,0,0,0,0,0,0,0
2022,2.66267282267444,1.47812634062253,3.69323216050994,9.13971631874365,9.84771063946849,8.04100671575416,5.40187009940863,2.47187855406264,1.18157952915698,43.9177931804014,187.853254227398,39.7774107553138,179.059190910963,0,0,0,0,0,0,0,0,0
2023,2.42924975591042,2.18001212530852,1.21018749200229,3.02376274806612,7.48296682456411,8.06262354794609,6.58341948389451,4.42267717451826,2.02380299008502,37.4187021422953,184.067761784459,33.6574088253302,178.357647945444,0,0,0,0,0,0,0,0,0
2024,1.2326995866813,1.98890148207104,1.78484296907298,0.990817716692585,2.47564755185332,6.12653506353292,6.60111784919417,5.39004799187721,3.62098181371413,30.2115920246897,170.72577444876,27.6274731031582,165.574012312586,0,0,0,0,0,0,0,0,0
2025,1.28894288257866,1.0092490609225,1.62837480821394,1.46130582819506,0.811212935350726,2.02688878448453,5.01598266632497,5.40453818782725,4.41299805151609,23.0594932054137,142.015614168627,20.940250830731,137.755144751186,0,0,0,0,0,0,0,0,0
2026,2.8509081985782,1.03127282195399,0.816490138083383,1.32816328147208,1.19443530594403,0.663903532722012,1.65906106945136,4.10635189876559,4.42486162055852,18.0754478675292,105.830425892632,14.5456052303573,101.095636489795,0.00957472751011163,0.0199031517190321,0.0169222765681413,0.0049573238831941,0.0012103665829154,0.000722686223546283,0.0011364236728721,0.000461842590599013,0.0548887987504119
2027,12.0195889489884,2.2809886945476,0.834307527647541,0.665959836529197,1.0856078753947,0.977535964563103,0.543422270349399,1.35819619522351,3.36199658247955,23.127603895723,76.4167268070314,9.8006590939313,61.5517380995317,0.0211775630454002,0.0203374768764247,0.00848506858624382,0.00450565201957445,0.00178215178379021,0.000236714486031322,0.000375877749084486,0.000350906614575983,0.0572514111611252
2028,22.2260723462345,9.616776337949,1.8453371385607,0.680492364588112,0.544339128568102,0.888470674242599,0.800138554818476,0.444874558012716,1.111996993743,38.1584980967172,68.8231420222658,10.7549701537961,36.8748289141269,0.0892857942160127,0.0449828152581891,0.0086702291478087,0.00225919758833231,0.00161977630936005,0.00034853997911407,0.000123118035581933,0.000116064097901384,0.1474055346323
2029,15.2626306407969,18.1971689499983,7.8735505333515,1.51083426513657,0.557140026123041,0.445667184662374,0.727418264210345,0.655098041553258,0.364232481906985,45.5937403877393,81.2979198250374,19.6578151652729,41.6793837463837,0,0,0,0,0,0,0,0,0
2030,9.20566595224045,12.4959850784907,14.8985818383194,6.44631795756842,1.23696647567128,0.456147673157604,0.36488142972077,0.595559703259614,0.53634891290081,46.236455021329,99.8547796999875,27.8030801621794,61.0150536387647,0,0,0,0,0,0,0,0,0
2031,10.3991049502177,7.53696181766216,10.2308472737639,12.1979271282812,5.27779875598011,1.01274249415857,0.373462127959094,0.298739647739456,0.487603044352643,47.8151872401149,120.540615061133,31.6014319263133,90.5748364553495,0,0,0,0,0,0,0,0,0
2032,15.1341724847261,8.27952831559499,6.07247821173685,8.32965027302109,9.96100658606319,4.31842096020539,0.828840428767387,0.305723549275712,0.244587336767976,53.4744081461587,140.153032816936,32.9859758612877,110.550643727551,0.0995802614381462,0.179475421940919,0.14125607089123,0.060778851057523,0.0122552936880795,0.000567687153471392,0.000131705122653955,3.66205912910843E-05,0.494081911883314
2033,21.2650211384189,12.3908124356319,6.77870445295756,4.97172465934495,6.81974084090677,8.15538242362225,3.5356240448567,0.6785971484262,0.250305271732177,64.8459124158974,168.011134661099,36.0297441690711,128.233966139934,0,0,0,0,0,0,0,0,0
2034,21.7817586481208,17.4103267708769,10.1447391966729,5.54993380166301,4.07050387444186,5.58353155447227,6.67706239333118,2.89472413684614,0.555588354367554,74.6681687307926,200.587219772163,42.1522988578988,151.95087073841,0,0,0,0,0,0,0,0,0
2035,16.4662773893582,17.8333956613388,14.2543699484538,8.30580996227174,4.54390148096851,3.33264670252863,4.57140899442776,5.46671632164071,2.36999967251305,77.1445261335012,230.496466347565,48.9106769237828,181.269199082306,0,0,0,0,0,0,0,0,0
2036,6.20203974854281,13.4814476873802,14.6007494597455,11.6704910425497,6.80022204533334,3.7202318814255,2.72854034450412,3.7427531286353,4.4757687708806,67.4222441089971,233.345431241402,51.5593306248151,197.17528646207,0,0,0,0,0,0,0,0,0
2037,1.07050962231263,5.07780067394403,11.0376758176702,11.9540826006804,9.55498992005658,5.56755091627326,3.04586824990422,2.23393989105951,3.06430708759255,52.6067247794934,205.44936513637,46.7897796566747,185.559265896568,0,0,0,0,0,0,0,0,0
2038,0.381306109410811,0.846233682453677,4.06509083462481,8.95938719315694,9.7462779664473,7.81517154604195,4.55540968042351,2.49322445694526,1.8289952893381,40.6910967588424,184.767869705873,39.0736556412798,178.223364799533,0.0141464081615754,0.151175772386616,0.209678106866048,0.0911501675380407,0.0356795140815351,0.00501853397196174,0.00176226419729601,0.000423058125707591,0.509033825328781
2039,0.812453774445394,0.301420992752704,0.677461957919139,3.29967317072778,7.30467413606174,7.97162894785592,6.39442883422074,3.72887396787246,2.04127953722724,32.5318953190831,171.855566681063,31.4332386566776,169.895698899283,0.0050388261308429,0.0251939843209992,0.0772228288384871,0.0683155429800988,0.0363938073044406,0.00704451642927648,0.00263564761347719,0.000472160808777774,0.2223173144264
2040,1.29998501604932,0.642241540890636,0.241305989281933,0.549902360777336,2.69025511991285,5.9746040486582,6.52244339098286,5.2342206062841,3.05294379184911,26.2079018646863,156.842521406273,24.5385348803353,154.732679089132,0.010736290890023,0.00897387556521343,0.0128694612123727,0.0251600873425031,0.027276556634724,0.00718554554566466,0.00369965870882919,0.000706165120270879,0.096607641019601
2041,2.19044410081191,1.02763308646352,0.514153738819764,0.195870383015195,0.448340658298317,2.20040056982206,4.88846344276867,5.3390081406019,4.28541737875927,21.0897314993606,133.138132600023,18.282640107553,129.477714599569,0.0171788447835131,0.0191207507417772,0.00458398886177419,0.00419301873583887,0.0100457453369332,0.00538544754024117,0.00377372477196954,0.000991244020529294,0.0652727647925766
2042,5.33733388969249,1.73153752101227,0.822683305111968,0.417343514974502,0.159694998104826,0.366704641761253,1.80038336556182,4.00149829618433,4.37121015564446,19.0083896880479,100.039400404361,12.6407503768269,92.2845640789574,0.0289459484149791,0.030594589183726,0.00976716333897402,0.00149351638464996,0.00167415946692959,0.00198341877382734,0.00282834430059557,0.00101108842997085,0.0782982282936524
2043,15.9094872604051,4.21914162920084,1.38620197176994,0.667779919396109,0.340264162488233,0.130616967226133,0.300040340906952,1.47372094608403,3.27614971347526,27.7034029109526,75.7134816005828,9.40710444159309,54.7544034366699,0.0705309902166845,0.0515511614110124,0.0156281703517717,0.00318225434619931,0.000596320873313712,0.000330543847740284,0.00104165738181113,0.000757794055238869,0.143618892483772
2044,21.4969887199141,12.5763876472572,3.37768161221001,1.12519341917273,0.544447360140863,0.278307232458083,0.106871729756495,0.245600877859025,1.20658066001417,40.9580592587826,69.2962799867312,12.497340392798,33.7733535387686,0.210238278793675,0.125611861425735,0.0263330985595167,0.00509183795735444,0.00127058846513872,0.000117736810528845,0.000173595936246237,0.000279089703246504,0.369116087651442
2045,13.6196861287177,16.9932857649788,10.0681695561406,2.74169652007261,0.917380964780227,0.445311774569128,0.227712953134527,0.0874808719626394,0.201080991686133,45.3018055260425,78.8149090520576,21.1718426036072,38.7575480032544,0.284075145461772,0.374422951685274,0.0641644036066594,0.00857962690206423,0.00203303377767305,0.000250863318851954,6.18333452403559E-05,4.65112993751586E-05,0.73363436939691
2046,8.433758046629,10.7663087807371,13.6041673647896,8.17242967359221,2.23533141579163,0.75033984052476,0.364357254955585,0.186396605938582,0.0716232801818903,44.5847122631403,97.4816338497379,28.0469663531849,62.4714766014423,0.179979362159456,0.505922399453263,0.191260802274908,0.0209055019520158,0.00342561398022014,0.000401399520614649,0.000131749094722709,1.65669156434765E-05,0.902043395350844
